id,name,age,income,openness,conscientiousness,extraversion,agreeableness,neuroticism,tolerance,matched_id,happiness
28609,uumboq,22,2175.78,39.42,44.98,37.18,56.9,51.52,15.09,95454,55.58
23482,mmbodr,48,3673.86,42.97,58.29,51.19,62.5,61.93,30.9,94576,67.1
56990,doslvb,44,1223.98,46.41,73.93,35.0,30.28,63.24,27.98,95787,48.19
13593,iukprq,41,5940.74,46.64,52.98,63.13,54.61,47.58,34.74,65072,73.78
67543,trrvdz,17,1726.35,57.37,29.07,43.38,46.01,43.31,30.47,3593,70.8
52680,xhpzyu,56,3182.47,48.06,57.04,33.61,41.99,25.71,28.07,17616,63.33
48227,byavzy,41,1812.13,39.09,42.21,33.04,62.22,40.84,21.8,90648,53.43
80035,fgyoyl,16,11848.41,47.9,45.0,54.49,50.76,46.92,13.16,,89.97
63124,ehzhxw,43,3360.97,51.39,32.28,29.77,76.11,48.89,24.32,75253,69.04
74616,zojqaz,53,145.22,53.23,41.24,49.07,62.76,54.73,35.49,69631,65.42
56437,gvfzyk,37,15981.72,68.98,30.45,64.44,41.68,50.43,34.1,,108.49
65067,tnwxiz,37,8718.42,75.66,32.94,54.45,47.7,58.19,16.2,,81.1
88068,zdsuyr,18,644.17,36.19,60.15,34.37,38.64,63.32,43.89,79539,63.47
34220,kcjpmk,43,784.15,51.04,50.79,59.99,53.64,51.97,36.69,38580,61.03
10586,nfcwyo,41,1099.88,42.87,43.51,53.04,28.38,52.24,30.49,7412,46.93
71204,onhvkf,19,4726.66,65.73,45.88,52.99,44.02,47.28,23.24,57189,76.63
93879,pleegl,60,7276.25,42.78,61.16,59.37,50.24,47.58,29.53,20789,79.85
94351,gkvvab,28,952.79,47.55,56.94,56.81,59.48,27.86,24.87,6389,57.97
40600,uchukb,43,1070.89,55.16,58.11,47.32,48.39,53.06,30.78,25643,58.49
86172,pvjxgn,57,2288.44,49.25,57.79,52.6,56.54,50.45,40.17,70801,73.34
91987,nwqktn,42,8195.22,51.88,48.31,40.18,57.69,50.33,27.58,9245,79.6
18003,zfqvfm,17,2642.26,57.1,38.24,37.28,50.8,52.46,17.58,9215,67.62
76192,dltptl,48,12368.21,76.32,58.43,54.61,40.29,65.88,28.22,,97.89
23204,lxvkpl,22,16604.45,40.41,38.68,53.36,53.08,49.04,17.59,,99.47
35685,xkafac,47,2505.3,52.15,48.2,54.78,35.84,64.77,29.83,16129,57.83
73817,qtscij,52,13448.31,46.81,55.08,33.93,53.89,72.98,24.29,,93.04
74199,cxovjy,26,921.09,50.69,51.07,41.01,61.59,55.01,41.66,52847,70.41
86859,heenfe,28,700.81,37.03,62.82,34.45,63.15,59.39,44.4,26719,65.31
31180,navfml,56,6848.25,50.2,46.91,58.79,65.31,46.88,43.42,3863,91.39
94018,cqipoj,46,28739.91,43.12,54.0,62.78,64.9,50.44,30.61,,142.4
82386,yjoyfo,34,3829.83,45.3,50.71,57.5,43.66,61.57,33.59,13859,63.45
99856,uctmij,54,3899.53,47.38,32.47,57.18,47.04,42.5,24.36,23996,63.51
64004,rdrcrz,47,456.03,40.55,36.85,44.19,50.06,41.15,33.38,38926,53.61
14262,jfurtl,19,648.24,38.82,52.54,40.84,45.55,59.59,28.38,4312,57.05
3712,gjglzk,49,10605.21,55.51,60.79,39.91,29.53,53.46,17.83,,75.25
62676,jemqjj,45,3368.67,60.19,74.82,51.89,58.51,67.12,23.55,6149,66.83
24077,pkjmmj,33,3332.38,62.62,48.73,49.98,51.41,41.62,29.38,15686,69.22
84918,qvjoli,34,2795.51,57.33,53.75,61.53,39.28,38.53,26.38,27697,59.64
74900,rfemzm,59,1311.72,55.58,39.31,45.87,45.5,63.01,36.92,5940,68.99
41419,ftlytv,58,1314.35,51.03,44.86,64.45,47.72,43.42,32.71,39328,64.75
70597,uqhkow,36,1227.92,44.27,35.93,40.42,67.94,49.43,16.69,57797,52.97
2667,tlvomp,56,319.91,47.69,72.68,64.75,69.7,40.39,32.41,79849,65.93
12094,mkalab,33,1319.23,42.34,45.96,49.64,40.35,62.57,26.83,51809,50.08
42998,uzuprt,20,1793.28,48.05,40.91,53.58,53.09,29.67,24.11,99799,63.33
77240,iwqqpe,20,1235.57,74.23,55.03,62.21,37.6,44.69,33.83,34532,72.71
41592,sargxo,17,2207.29,46.68,59.18,50.83,52.71,52.52,24.39,51575,66.64
56988,otozdg,19,2077.35,54.83,44.57,53.41,51.93,50.41,31.4,19608,71.5
22834,jtyzzm,59,5479.13,30.83,44.41,50.98,52.72,48.64,28.18,6323,68.92
63947,anlkbz,18,5076.2,52.91,24.28,67.13,75.12,56.27,37.3,13688,91.37
64057,kyknqw,32,8474.26,75.34,65.07,40.03,57.17,61.13,22.07,96770,87.71
99858,xvimrv,53,6100.08,48.36,42.96,29.75,54.31,39.92,24.44,11363,72.33
56688,nhviwz,36,5912.65,37.68,63.63,44.03,70.6,60.72,23.92,77964,69.36
44834,gbjxls,34,3036.89,27.3,32.28,57.4,46.76,55.71,36.75,59199,56.66
44597,chbsqm,46,5977.94,44.69,36.69,59.5,55.69,39.28,26.98,63501,69.73
66263,bjadzs,30,5425.93,57.54,50.7,55.27,74.04,52.32,42.81,67290,89.39
28969,donuon,29,4126.69,47.03,36.95,36.32,49.41,68.5,45.25,99792,75.22
25302,aojcmi,32,1418.09,44.4,52.81,48.94,57.6,56.5,42.92,84542,66.19
24158,gzrpym,25,1619.75,46.69,35.03,63.19,51.98,49.95,35.64,96973,64.98
99714,tdfnsr,23,4771.29,62.51,72.25,50.95,62.43,47.59,23.49,31863,78.46
56501,dwrgui,27,3386.76,49.27,55.72,58.25,47.25,57.81,27.59,40201,64.09
46396,hovaey,50,1969.01,29.5,58.26,49.02,51.69,41.6,29.17,40652,52.87
76656,yodzaz,58,2022.12,52.33,57.46,50.93,43.93,52.67,33.31,88713,66.52
93229,uzgnop,50,2441.62,45.8,58.05,61.18,63.01,59.7,43.35,74740,72.52
9342,jytdqy,51,670.45,45.1,50.37,36.69,52.02,57.25,26.28,93493,54.1
65882,ghenbw,30,908.44,49.12,49.02,57.38,30.38,38.41,25.63,14316,48.7
9709,mqgqgm,34,751.23,55.23,27.64,67.05,68.56,43.64,35.17,53540,67.05
60942,dkznwv,39,1825.09,32.96,45.7,51.26,51.96,35.91,29.61,93146,52.18
17679,asskfm,54,2775.57,58.93,57.14,56.21,46.65,55.26,32.89,21168,69.49
90009,ctsdgl,30,3629.77,46.49,51.53,59.44,55.33,38.39,30.33,5051,66.48
49473,ilougn,31,1200.19,39.27,53.02,39.13,36.23,54.42,29.85,66291,49.54
61484,usogfy,53,3821.89,52.61,65.95,60.57,48.31,61.99,28.63,64047,67.67
21831,aedubt,45,5589.37,49.58,46.96,37.53,36.72,52.34,25.84,72414,63.58
78211,vksnwh,50,4995.23,37.55,51.31,47.89,53.82,46.3,28.28,85626,65.35
19709,qejqlk,33,4983.17,54.36,52.69,56.03,35.8,36.74,37.58,32406,70.55
91065,gfkcmo,16,1977.23,49.93,45.84,55.88,57.15,54.31,37.6,95754,77.14
32052,jwdhab,35,28730.08,34.96,69.33,50.25,41.63,37.29,19.13,,124.9
62268,serrtg,55,1309.54,53.86,56.26,45.02,35.28,49.06,35.15,23988,61.3
27497,yatqkx,54,1526.92,57.33,55.68,43.66,52.5,63.68,33.92,67839,67.57
464,ykfiwb,53,1448.46,47.87,42.63,26.96,47.52,45.53,33.91,857,61.41
7889,caetdz,24,3671.81,29.61,35.98,48.65,55.1,58.82,16.47,90597,55.0
42969,bjlvks,57,2525.67,57.0,42.51,63.86,43.62,52.82,27.28,18417,65.67
7463,enpjsi,52,1247.9,44.92,42.75,40.08,52.99,51.97,18.66,43852,52.18
42873,cgboaa,43,478.71,40.34,48.79,26.47,63.65,54.17,29.27,22329,54.8
97462,ckrvwc,28,3349.07,49.43,40.53,45.36,48.13,46.21,25.53,25116,62.65
59454,yblkov,22,737.07,61.18,53.68,38.48,51.72,44.4,30.28,93093,66.97
19910,bivcrd,21,4377.44,43.04,43.06,47.94,40.57,54.55,27.45,81710,66.2
5129,blddft,34,1714.66,53.68,42.68,29.68,52.6,45.11,39.26,14592,66.55
59653,buhbii,47,1678.03,59.56,65.74,52.02,46.29,54.08,30.9,59089,62.26
25684,wytaii,29,1996.99,38.51,57.32,65.53,52.31,52.37,27.57,45442,56.27
30259,ndcfjf,48,3821.18,48.8,57.15,67.88,42.71,48.21,19.43,55940,57.01
99854,kcbfyc,43,2851.36,53.81,69.7,52.57,50.17,40.39,33.64,29948,65.49
96262,rbejpu,54,3438.7,39.12,46.93,47.18,44.29,49.01,29.44,88567,60.84
21022,pkhuzs,30,2134.93,41.91,55.23,56.43,48.81,67.94,36.58,88588,61.64
6213,reaiwv,56,11005.72,57.66,63.28,47.41,48.97,46.12,29.32,60820,93.58
55685,xncdrs,55,1793.59,54.53,57.89,66.96,49.46,58.74,31.21,79852,65.31
10427,mehorr,28,2411.48,51.71,51.98,49.1,48.58,39.54,29.08,29919,62.92
83295,obayko,56,7834.85,62.11,46.56,65.99,61.22,39.43,32.95,26714,91.84
90841,xllzmm,50,996.1,27.95,52.45,55.9,45.81,64.38,34.59,38694,50.54
17474,yahuws,21,355.64,42.07,16.12,48.72,47.46,40.01,16.42,33965,49.66
19594,tttlsn,18,7480.5,56.08,49.75,50.86,41.42,71.98,20.13,74506,79.28
20439,flnjdz,37,1253.61,54.62,47.15,53.79,47.23,53.04,39.4,48033,63.36
97901,xopxrb,27,1750.36,63.52,32.17,45.5,46.8,59.71,23.36,48066,62.33
19449,nmjnjs,58,4856.8,44.93,54.32,39.76,47.29,59.99,29.31,95405,70.86
75715,xkmuwv,27,1239.6,49.75,25.88,52.92,46.42,46.13,21.02,49948,53.83
80291,ryljcu,58,1043.36,45.46,50.08,47.83,56.98,50.21,30.16,81515,63.22
63200,oqjchi,49,11675.46,44.3,37.12,63.33,58.42,52.83,31.41,302,90.96
62232,hqhhzb,53,4924.26,54.38,46.48,42.65,57.19,59.71,26.13,45822,73.1
55094,vhhtoz,35,2338.55,38.33,66.5,43.17,55.71,65.94,33.6,58470,59.83
69915,udunwo,38,3023.85,56.78,64.64,47.37,36.4,53.24,37.05,98842,64.63
81071,olurtq,23,5405.12,47.2,48.29,34.79,28.41,33.69,38.27,40407,71.78
74223,ihfaez,56,2162.73,57.93,48.81,35.54,52.56,62.85,37.13,12696,72.76
57025,wkielz,16,5500.58,55.9,46.1,60.64,38.96,40.77,39.81,43979,85.54
3519,goemqv,50,4459.42,62.64,59.99,34.95,42.09,29.19,34.01,73142,73.29
17348,abrsrl,56,6313.57,60.36,61.65,40.77,41.53,41.12,26.74,73319,76.74
84638,edzfsc,37,2552.54,43.71,43.1,53.35,40.03,56.35,27.58,59046,53.85
48681,uxnayq,42,4365.72,51.5,61.74,74.56,70.38,55.54,34.96,81226,76.23
44474,dlxefq,19,395.33,33.8,49.83,53.72,57.96,46.29,38.96,18780,64.28
28862,suhlsh,49,402.66,46.94,66.12,61.08,54.21,44.7,36.86,75698,59.96
63925,smvioz,60,623.1,56.96,36.45,62.72,58.94,20.86,31.81,83796,69.65
54946,jkjltc,29,11015.63,60.2,41.24,45.6,33.65,45.37,27.13,,85.78
8778,ohtkuz,21,4445.79,47.99,45.73,50.15,25.3,48.75,39.03,82787,70.1
5281,pqtdfq,24,1398.25,34.58,26.68,59.73,43.34,55.1,41.62,37109,60.74
51724,fannrb,49,4215.59,52.9,70.16,30.86,37.03,46.2,39.53,86147,69.81
36361,iapnjp,24,4712.2,47.28,63.89,58.75,55.35,53.54,25.18,67340,70.23
33292,bcywzg,27,13431.81,32.84,43.86,58.1,57.31,45.57,20.68,51301,86.94
55163,fzmoti,41,974.95,59.43,62.0,33.31,41.6,40.56,39.11,49685,62.32
51633,msnavw,34,6428.88,51.91,41.91,26.43,44.32,56.47,22.38,80432,67.71
61115,dkxswq,39,6335.58,49.47,46.92,38.69,44.66,43.69,27.98,12579,69.05
50549,clansv,50,10857.12,46.9,58.21,52.92,39.79,55.03,31.17,,83.83
38957,iiakkg,19,4382.23,56.39,48.01,62.89,66.52,49.21,41.49,21356,89.46
61451,hgqyls,51,8445.34,56.08,64.48,39.69,74.54,45.01,35.91,,94.51
21521,mrkbhn,44,7068.05,53.35,51.44,42.59,48.83,47.21,17.45,25652,68.44
94246,eqmlbo,43,883.88,43.71,35.87,42.06,35.64,39.58,30.48,18584,49.09
59112,qpfprr,56,2533.79,61.25,60.54,37.85,66.3,37.62,32.78,8506,77.12
54921,nynjrl,17,3422.11,60.19,56.78,51.01,55.19,59.53,20.53,82080,74.29
57333,aiomrn,25,3330.33,55.82,55.81,59.82,67.44,52.55,26.6,96674,73.56
40420,sjqmkx,39,2072.72,51.72,56.24,54.53,43.06,38.27,27.36,22772,56.3
77845,jielqg,58,3009.83,42.26,43.52,44.33,49.5,33.38,26.2,62622,63.19
35305,eduxiq,32,5240.32,57.79,48.53,57.76,51.16,57.45,30.73,60795,74.0
86862,dmbjfb,27,4486.09,52.75,66.4,57.92,58.53,51.9,31.34,67483,74.53
22468,txomlj,51,965.0,56.05,45.19,63.09,54.19,45.3,34.43,64587,64.7
64749,rivrby,50,6248.24,46.86,36.49,47.27,46.66,56.51,37.85,18402,75.99
5394,stitzi,17,7650.04,57.63,43.16,32.01,58.7,42.63,35.3,,95.49
11829,fiwuak,49,7590.8,38.74,57.44,61.15,43.71,64.83,29.81,17208,70.87
98424,fupsqy,28,6189.01,32.0,83.04,45.35,37.45,53.62,30.83,,63.8
75573,efstsk,51,4378.2,43.51,43.84,40.47,53.31,53.95,39.19,62502,72.36
50913,chhrdt,50,3063.83,52.18,61.99,50.78,62.82,58.19,34.66,30558,71.92
55930,mjxqqs,21,3027.61,61.04,32.5,67.19,54.38,52.41,30.4,37327,75.45
89660,bppadk,36,7421.09,38.7,45.35,52.39,57.2,48.54,31.76,9540,74.47
47892,yjnfys,21,1095.36,45.34,29.25,66.86,60.84,48.22,31.3,9921,65.95
57258,ublfzy,27,999.15,50.77,44.0,46.49,31.51,62.67,30.92,36116,54.39
15306,kznovz,46,2186.64,50.49,66.62,56.35,64.84,42.45,38.05,72529,69.91
16702,evznuh,46,8232.63,56.65,41.93,28.92,44.38,61.34,37.1,25655,83.43
78263,pkqxmn,46,6776.98,35.17,55.22,49.45,45.46,61.96,33.02,,68.49
89142,yxeuqg,27,5739.33,46.87,67.0,34.36,34.7,62.4,33.62,34808,69.61
17571,nyxzxe,46,5923.98,54.99,38.25,50.59,53.21,53.48,24.92,36405,71.72
5433,qsatbl,30,9730.29,36.38,46.66,52.56,44.09,67.96,38.86,90684,82.0
55295,sqhzjc,56,2925.44,53.38,40.22,46.27,45.17,74.15,34.34,98146,69.28
69220,rvijrt,48,734.21,46.05,51.68,39.74,45.01,56.98,38.84,62342,58.44
3215,uewyzr,34,459.57,55.37,48.45,30.51,66.4,34.44,29.3,3614,62.2
16545,fgsuof,42,2847.04,32.49,54.28,49.61,53.24,53.04,35.61,71362,58.95
4846,zbqgrd,26,19386.58,63.94,50.86,54.73,34.65,43.48,33.73,,117.97
49299,ayhtac,26,1230.08,43.08,65.41,58.86,52.66,58.92,34.57,83434,61.4
51269,frgnih,56,2653.07,56.98,65.77,68.25,50.87,40.68,30.13,6501,69.32
70247,iwhccy,40,7282.22,40.77,61.29,47.99,53.21,60.5,34.92,6262,75.09
1282,crjfnz,46,1149.55,48.47,47.4,53.96,55.6,41.34,37.49,12723,62.72
84311,vvyltm,45,343.69,60.31,46.29,55.95,67.13,67.51,32.02,68300,65.39
82275,aucfvx,18,1258.46,40.83,40.47,40.79,44.99,51.49,20.64,10279,55.95
52852,lnlivz,42,4425.96,53.3,55.44,52.53,70.27,46.96,32.15,82730,75.49
59081,bpqdts,21,1891.59,55.81,44.36,33.27,59.22,41.54,26.78,85387,69.43
494,fdqbzl,44,616.53,65.86,53.71,48.31,56.79,48.45,19.81,39549,57.98
11774,jrhkcb,58,1042.1,37.43,41.17,46.97,51.83,65.45,40.94,36127,64.5
88731,snuisx,49,1114.36,46.62,55.96,46.86,44.13,64.03,34.29,2763,57.28
84522,hdqsrq,16,7698.76,57.69,55.65,57.31,44.64,50.71,33.08,78123,90.83
42081,lotvtm,36,6472.61,47.31,42.69,37.72,47.41,50.64,35.06,59274,73.82
53979,lecjkv,57,2908.89,63.49,61.35,51.59,71.29,54.24,39.3,18211,85.12
3797,dqlsgz,56,1120.4,52.76,31.26,63.87,54.99,50.31,28.17,35227,63.24
57835,ytkthy,49,2557.09,32.93,57.23,51.69,65.4,60.62,42.48,19092,67.6
9003,urqvsq,57,4400.02,47.69,50.35,55.76,56.01,73.54,27.4,59016,71.6
83415,wulbfx,44,5496.86,64.04,55.45,44.26,54.77,44.13,31.12,96571,77.69
24937,eozcmu,59,2160.2,63.06,46.75,46.0,56.7,50.9,32.49,30622,75.59
46492,gbfylx,21,14400.23,54.77,50.78,39.88,31.9,53.01,24.48,78717,96.49
23991,dxmkde,37,3938.74,43.77,63.24,51.8,43.76,54.93,33.18,8769,62.42
57880,mkjvzs,51,3394.99,43.06,62.47,50.16,40.78,37.43,38.03,98824,64.56
1029,pkwmyl,54,7235.47,53.3,61.55,69.28,59.71,42.41,37.83,,87.62
83246,idwgdn,40,5907.74,72.22,53.45,29.69,39.03,62.32,21.85,,71.56
9048,bhqmym,16,5145.01,38.39,62.49,70.43,59.77,58.8,40.3,,84.41
2068,lirnbw,36,1392.03,42.55,38.66,51.85,52.69,36.18,21.67,19977,50.73
16469,sbhuya,43,10274.12,29.56,52.53,23.08,67.27,51.72,32.64,,82.96
68376,qmyoff,40,2970.83,32.07,81.97,52.46,44.36,41.51,33.8,,55.2
966,lfgrwp,22,35986.79,47.3,53.9,46.28,55.84,38.87,32.34,,169.66
89044,cuqmzq,18,28190.5,58.6,50.21,49.75,51.85,51.77,9.31,,139.59
63234,ziqatm,34,2948.04,56.72,30.0,40.95,45.66,54.16,24.53,7576,60.85
77148,uxulfb,57,7455.84,44.49,50.18,52.97,54.51,45.74,31.46,45757,81.32
45356,ycvuzh,20,2738.94,58.29,52.15,60.21,49.33,73.04,20.4,98311,66.95
27131,ffiemq,50,15664.59,39.49,43.54,67.67,34.05,82.64,15.8,,84.69
91466,gkmdtf,16,5880.04,37.34,43.55,45.97,53.18,37.98,40.44,29945,84.16
9391,qjfgjc,52,4131.66,42.85,40.5,36.49,49.33,45.29,26.36,11369,63.23
76730,dhykyf,55,1279.7,49.22,67.45,34.49,58.77,39.99,25.21,83340,61.2
70907,foqvoc,46,7066.62,69.07,45.91,46.26,48.2,49.07,38.52,69076,86.93
88947,cptsdh,32,2789.85,45.7,62.93,46.18,34.7,34.11,31.38,94698,56.92
78055,nreswb,38,3843.14,68.48,51.32,34.91,41.78,44.74,16.28,12817,61.65
42804,ptjwfu,56,6925.58,52.55,45.6,48.89,51.37,40.91,35.48,,83.58
95356,lsfiuh,44,9886.09,51.17,52.5,53.56,58.9,62.6,36.52,,90.11
35440,gkjojt,35,5691.83,53.77,58.61,70.47,38.07,37.01,28.54,45104,67.53
69474,iutppu,24,5073.98,28.73,44.72,42.28,39.54,41.64,25.04,19291,58.76
37731,jqceum,53,21769.14,59.52,37.49,42.63,38.65,42.43,24.31,,118.72
74208,zbpxkq,52,1301.94,66.2,47.42,46.53,50.37,64.43,28.63,38159,65.7
34777,sghmpo,37,584.65,55.42,49.32,68.76,48.35,41.55,37.39,3949,60.89
42672,ejacrm,36,1072.58,54.9,31.8,41.93,51.84,50.37,28.66,56143,58.42
17462,zarjnj,57,855.3,40.14,49.82,59.12,44.66,42.99,36.53,229,59.52
62352,ppgfzv,43,5547.05,35.46,49.96,58.4,65.29,41.16,38.55,12595,73.87
17737,vmkcsl,46,2324.01,57.15,56.4,62.56,39.28,54.14,37.92,92221,64.74
30001,uzjtwo,17,5463.16,33.24,47.33,43.41,50.26,61.02,42.43,68306,80.53
65253,vwttfh,32,2610.79,56.79,52.6,49.51,69.02,33.58,28.95,34598,70.42
8229,mndxto,53,481.66,65.67,45.23,48.74,57.43,55.57,15.31,60438,58.2
5042,siwfnb,50,2152.03,57.23,23.34,50.91,39.51,46.32,38.76,69605,66.08
24650,xqaigj,50,1143.66,47.43,53.56,61.85,57.86,48.48,38.26,8999,64.73
37788,nlmtsx,47,7527.08,44.03,45.84,44.79,53.83,42.63,20.03,69611,69.82
50902,wtkwql,31,8954.45,51.43,70.56,48.75,25.28,64.56,26.46,77226,72.23
17992,bvnezf,35,6574.61,43.96,46.1,62.28,49.45,49.67,19.2,89877,64.58
85927,gqbqis,20,2228.5,48.74,54.74,49.65,61.99,54.11,43.07,34497,78.57
88453,vyjzda,50,13930.41,32.95,37.83,52.51,48.81,33.61,31.31,,90.44
8936,jwotud,27,14400.38,51.12,22.98,57.74,50.08,33.99,25.67,,97.69
58174,wbuftb,36,4399.66,50.38,52.31,61.74,41.05,78.39,31.03,37732,64.49
53755,kuarku,22,1389.19,43.05,54.68,47.91,48.7,56.6,19.88,91804,54.78
91365,papikl,60,9778.83,54.59,67.61,38.47,54.05,47.26,24.76,,90.58
76421,itcjbl,27,471.55,52.24,51.56,56.35,42.87,43.4,34.57,52414,59.11
70321,jidfhh,50,1304.84,38.08,50.52,62.27,42.19,40.16,33.68,40836,53.84
40206,pcdtph,40,3543.8,63.23,43.36,47.55,49.36,31.58,27.79,40437,67.56
54348,fbwkqb,28,39536.51,55.41,46.08,36.1,39.34,43.48,36.5,,177.05
44280,mhrqxa,58,6555.55,59.18,58.0,55.27,57.27,39.56,37.1,,89.29
48852,lzcrpf,36,25359.76,52.52,55.25,53.09,37.9,46.43,39.03,,131.78
88720,coogtj,55,640.17,52.77,45.17,48.69,37.91,60.97,33.93,1675,59.0
25057,ohekks,60,3034.07,71.47,57.38,36.61,53.16,48.98,19.71,,73.94
55148,fwddbj,41,607.41,50.89,59.53,48.68,56.63,48.87,30.94,52462,57.96
30639,ifblsw,50,868.65,68.01,30.68,56.24,41.97,53.72,27.96,91839,61.18
68885,yspxkm,35,13042.05,57.16,56.9,50.4,51.14,54.74,47.6,22216,105.99
85863,aoabrt,38,19004.08,46.81,33.58,46.09,43.37,48.06,27.92,,105.61
1726,vywval,60,1523.0,58.23,39.45,50.5,62.72,49.93,23.87,70479,69.54
40262,udmynn,34,2074.94,77.2,51.13,43.95,53.28,50.78,39.57,23023,77.43
51340,zrrvsw,16,2251.78,46.62,57.87,43.85,56.25,43.95,25.45,50968,69.43
32304,ppqdqx,47,8010.28,56.99,48.84,51.25,61.89,39.48,17.22,10280,77.43
58675,hgaquo,20,2159.37,39.12,68.29,66.26,55.87,43.55,42.32,75035,72.13
61516,bpvalv,49,7701.31,38.54,32.23,51.27,49.14,46.58,36.28,15662,76.54
7273,lnemay,53,3993.33,42.08,60.89,46.51,65.85,55.4,32.84,96877,71.98
29065,xxivyo,26,2990.51,56.07,48.27,47.16,45.74,59.94,37.59,69659,71.38
66631,ejgtff,53,1453.11,40.69,33.76,54.69,40.56,53.11,26.08,40925,51.86
97899,raewyq,33,2817.23,62.21,42.19,46.61,46.14,46.34,22.13,30594,61.69
90112,ohdmte,19,2403.87,48.2,56.18,59.3,54.62,67.61,20.85,99450,64.67
73074,cubzcm,19,1176.69,63.79,59.9,57.5,49.81,55.6,23.51,52781,67.21
4658,nywdqy,33,5907.84,35.12,56.29,47.22,62.94,49.91,28.4,54006,69.08
80678,dhlkat,46,473.2,51.28,52.06,50.79,44.9,59.76,18.43,41502,47.52
88295,rilnpq,44,3080.93,48.88,42.85,69.26,51.95,56.97,28.73,97160,62.11
35544,rmnukj,38,2853.92,47.76,59.37,53.06,59.9,34.19,37.98,15099,68.56
4277,ynpcyf,29,2516.63,68.54,40.97,39.65,56.46,33.35,32.98,17589,74.25
56174,fyddcq,23,4778.82,49.22,49.2,23.06,71.88,43.92,38.64,293,84.83
95409,yzyana,57,7859.96,66.24,38.32,52.29,65.57,42.05,32.69,33549,95.47
60817,eklqnu,16,2518.76,61.16,47.2,44.21,43.26,50.06,16.54,44457,66.81
65748,lzhqoo,58,3285.38,46.68,44.35,55.3,60.96,50.98,32.38,99300,72.97
84876,jhlrdz,18,1502.15,49.81,46.98,63.01,31.17,33.46,36.34,82161,64.8
8028,lzhodp,34,1368.17,56.23,64.47,53.73,47.69,49.69,38.65,26305,64.61
74152,ogqclj,33,6002.63,84.88,41.83,51.21,47.93,61.39,15.01,67737,76.83
28986,hctmkj,17,11365.23,44.85,55.36,40.75,48.25,44.38,24.1,,91.79
75521,mnnfxp,36,25026.07,54.62,50.16,40.44,54.92,39.55,32.47,,133.33
70535,eynzuw,29,2164.86,44.96,37.52,42.67,49.66,51.51,36.31,91150,63.49
27174,ytbryu,60,6669.8,55.74,47.2,41.86,61.77,36.5,31.88,97031,88.24
31226,xnlrvh,17,5245.4,48.9,37.93,42.6,59.96,54.11,34.45,85216,84.7
90820,edzyhl,51,2467.28,39.05,48.56,49.68,48.51,54.15,41.2,94158,64.45
43503,xrhnjd,35,40961.03,42.63,56.0,26.68,51.4,34.68,53.22,,187.22
51326,mhnpeh,46,2187.74,48.54,34.57,48.75,51.03,49.84,28.09,81720,59.04
17310,rprpeg,51,292.54,50.43,40.07,48.06,39.88,41.77,31.46,47842,54.16
3777,icnaet,20,1447.94,39.22,61.54,48.02,45.99,49.69,33.49,59965,61.84
40023,hqqbtb,40,9650.75,47.99,48.89,43.92,55.0,72.69,32.65,98105,84.36
6343,vqhuma,58,3629.08,52.07,58.42,40.59,44.92,52.29,23.22,68133,65.81
2870,mctiko,43,3262.15,51.41,52.76,46.84,38.86,59.58,11.36,74144,49.44
29778,gnxbay,34,4086.92,19.18,44.46,50.15,61.41,55.35,23.81,44220,53.88
44527,suaqzw,44,16635.55,58.56,59.41,70.63,43.29,53.36,19.89,,98.84
85902,quppqw,28,14134.33,64.69,47.37,53.27,40.3,44.51,33.98,,103.42
71356,ybmsxn,47,9313.24,51.85,38.18,46.82,48.36,50.59,37.28,40317,86.38
72887,tnkocc,18,1691.43,48.2,52.68,41.31,29.07,56.26,34.07,77276,62.76
48049,hyqnys,18,3791.31,41.69,53.23,53.82,69.73,22.67,26.13,49656,74.94
81208,vzxtiy,28,3612.31,35.83,40.62,48.23,48.84,48.46,33.77,39509,62.93
93315,joxfut,46,3789.59,43.25,49.0,46.29,55.37,45.04,29.05,49787,63.67
43048,kuuwve,42,2271.79,48.88,44.15,64.48,38.73,45.5,31.99,3148,57.08
70689,vwgcgf,56,1181.66,45.87,52.92,75.17,39.55,47.27,26.76,35731,54.92
52268,baejgq,42,4665.6,60.78,54.2,41.83,63.69,48.64,28.18,70131,74.83
16714,guxcnh,24,887.19,43.26,36.98,42.14,43.32,63.29,23.81,96831,52.52
56062,pjalli,57,6737.65,43.68,47.97,68.14,55.67,47.89,17.61,31961,71.32
32472,quirok,48,4349.09,46.6,54.78,53.01,37.38,54.0,32.99,60492,63.73
2048,gkypom,59,11862.82,49.77,50.53,35.75,54.0,31.62,30.53,12320,97.4
39614,kufjwu,38,6393.7,54.7,52.57,49.93,46.08,47.0,29.81,13721,72.88
50670,kssnoi,33,2748.28,63.26,51.53,46.78,56.74,35.5,38.41,44456,74.58
96707,ujfxbz,40,16908.47,53.81,60.89,60.01,57.17,40.75,43.87,,115.55
75552,kbfzmf,39,2088.44,59.08,53.4,37.74,60.43,55.32,38.65,1780,71.29
27897,aqovvg,52,765.18,54.0,43.17,48.98,56.75,65.45,27.59,23624,60.66
5302,pvzrtq,37,869.1,38.63,62.01,41.12,67.04,47.05,18.03,29840,49.97
21684,wwblab,58,4120.41,36.6,58.14,41.98,39.69,50.73,34.7,17068,65.96
40722,xxiysb,33,7006.39,43.35,41.95,55.76,46.91,58.16,42.34,7701,78.48
